in s,C1 in V,C2 in V
-1.59115648E-01,2.35742E+00,5.17578E-01
-1.59114720E-01,2.29883E+00,4.58984E-01
-1.59113792E-01,2.25977E+00,5.17578E-01
-1.59112864E-01,2.29883E+00,4.98047E-01
-1.59111936E-01,2.29883E+00,5.17578E-01
-1.59111008E-01,2.33789E+00,5.56641E-01
-1.59110080E-01,2.35742E+00,4.98047E-01
-1.59109152E-01,2.29883E+00,5.56641E-01
-1.59108224E-01,2.29883E+00,5.37109E-01
-1.59107296E-01,2.35742E+00,4.98047E-01
-1.59106368E-01,2.37695E+00,5.37109E-01
-1.59105440E-01,2.39648E+00,5.17578E-01
-1.59104512E-01,2.41602E+00,5.37109E-01
-1.59103584E-01,2.41602E+00,5.95703E-01
-1.59102656E-01,2.35742E+00,4.98047E-01
-1.59101728E-01,2.35742E+00,5.76172E-01
-1.59100800E-01,2.41602E+00,5.56641E-01
-1.59099872E-01,2.41602E+00,5.37109E-01
-1.59098944E-01,2.43555E+00,5.76172E-01
-1.59098016E-01,2.33789E+00,4.98047E-01
-1.59097088E-01,2.31836E+00,5.76172E-01
-1.59096160E-01,2.43555E+00,5.56641E-01
-1.59095232E-01,2.39648E+00,5.37109E-01
-1.59094304E-01,2.41602E+00,5.76172E-01
-1.59093376E-01,2.37695E+00,5.17578E-01
-1.59092448E-01,2.41602E+00,5.56641E-01
-1.59091520E-01,2.41602E+00,5.37109E-01
-1.59090592E-01,2.43555E+00,4.78516E-01
-1.59089664E-01,2.41602E+00,5.56641E-01
-1.59088736E-01,2.35742E+00,4.98047E-01
-1.59087808E-01,2.41602E+00,5.76172E-01
-1.59086880E-01,2.45508E+00,5.76172E-01
-1.59085952E-01,2.35742E+00,5.76172E-01
-1.59085024E-01,2.51367E+00,5.76172E-01
-1.59084096E-01,2.41602E+00,5.95703E-01
-1.59083168E-01,2.43555E+00,5.95703E-01
-1.59082240E-01,2.43555E+00,5.17578E-01
-1.59081312E-01,2.47461E+00,5.17578E-01
-1.59080384E-01,2.41602E+00,5.95703E-01
-1.59079456E-01,2.43555E+00,6.15234E-01
-1.59078528E-01,2.57227E+00,5.95703E-01
-1.59077600E-01,2.53320E+00,5.56641E-01
-1.59076672E-01,2.41602E+00,5.76172E-01
-1.59075744E-01,2.45508E+00,5.76172E-01
-1.59074816E-01,2.47461E+00,5.76172E-01
-1.59073888E-01,2.39648E+00,5.95703E-01
-1.59072960E-01,2.45508E+00,6.15234E-01
-1.59072032E-01,2.47461E+00,5.37109E-01
-1.59071104E-01,2.45508E+00,5.76172E-01
-1.59070176E-01,2.47461E+00,5.17578E-01
-1.59069248E-01,2.47461E+00,5.17578E-01
-1.59068320E-01,2.43555E+00,6.15234E-01
-1.59067392E-01,2.49414E+00,5.76172E-01
-1.59066464E-01,2.43555E+00,5.76172E-01
-1.59065536E-01,2.51367E+00,5.76172E-01
-1.59064608E-01,2.47461E+00,5.76172E-01
-1.59063680E-01,2.51367E+00,6.15234E-01
-1.59062752E-01,2.47461E+00,5.95703E-01
-1.59061824E-01,2.43555E+00,5.56641E-01
-1.59060896E-01,2.47461E+00,6.15234E-01
-1.59059968E-01,2.53320E+00,5.37109E-01
-1.59059040E-01,2.51367E+00,5.95703E-01
-1.59058112E-01,2.53320E+00,5.76172E-01
-1.59057184E-01,2.53320E+00,5.56641E-01
-1.59056256E-01,2.41602E+00,5.76172E-01
-1.59055328E-01,2.45508E+00,5.76172E-01
-1.59054400E-01,2.47461E+00,5.76172E-01
-1.59053472E-01,2.45508E+00,5.37109E-01
-1.59052544E-01,2.41602E+00,5.56641E-01
-1.59051616E-01,2.45508E+00,5.95703E-01
-1.59050688E-01,2.45508E+00,6.34766E-01
-1.59049760E-01,2.55273E+00,6.34766E-01
-1.59048832E-01,2.53320E+00,6.34766E-01
-1.59047904E-01,2.51367E+00,5.56641E-01
-1.59046976E-01,2.53320E+00,6.34766E-01
-1.59046048E-01,2.55273E+00,6.15234E-01
-1.59045120E-01,2.55273E+00,5.56641E-01
-1.59044192E-01,2.55273E+00,6.54297E-01
-1.59043264E-01,2.47461E+00,5.56641E-01
-1.59042336E-01,2.55273E+00,5.76172E-01
-1.59041408E-01,2.57227E+00,6.93359E-01
-1.59040480E-01,2.51367E+00,6.15234E-01
