in s,C1 in V,C2 in V
7.873288E-02,-3.3889008E-01,-1.5965958E+00
7.873616E-02,-3.3950043E-01,-1.5804214E+00
7.873943E-02,-3.3911896E-01,-1.5624924E+00
7.874271E-02,-3.3919525E-01,-1.5436478E+00
7.874599E-02,-3.3942413E-01,-1.5226669E+00
7.874926E-02,-3.3957672E-01,-1.5014572E+00
7.875254E-02,-3.3934784E-01,-1.4785690E+00
7.875582E-02,-3.3965302E-01,-1.4558334E+00
7.875909E-02,-3.3835602E-01,-1.4324112E+00
7.876237E-02,-3.3896637E-01,-1.4083786E+00
7.876565E-02,-3.3911896E-01,-1.3832779E+00
7.876892E-02,-3.3934784E-01,-1.3568802E+00
7.877220E-02,-3.3965302E-01,-1.3300247E+00
7.877548E-02,-3.3965302E-01,-1.3029404E+00
7.877876E-02,-3.3896637E-01,-1.2739487E+00
7.878203E-02,-3.3927155E-01,-1.2444229E+00
7.878531E-02,-3.3881378E-01,-1.2151260E+00
7.878859E-02,-3.3927155E-01,-1.1849136E+00
7.879186E-02,-3.3866119E-01,-1.1532516E+00
7.879514E-02,-3.3889008E-01,-1.1213608E+00
7.879842E-02,-3.3904266E-01,-1.0886307E+00
7.880169E-02,-3.3904266E-01,-1.0563583E+00
7.880497E-02,-3.3950043E-01,-1.0226364E+00
7.880825E-02,-3.3911896E-01,-9.8754120E-01
7.881152E-02,-3.3889008E-01,-9.5252228E-01
7.881480E-02,-3.3934784E-01,-9.1628265E-01
7.881808E-02,-3.3942413E-01,-8.8042450E-01
7.882135E-02,-3.3980560E-01,-8.4296417E-01
7.882463E-02,-3.3957672E-01,-8.0504608E-01
7.882791E-02,-3.3904266E-01,-7.6712799E-01
7.883118E-02,-3.3972931E-01,-7.2928619E-01
7.883446E-02,-3.4011078E-01,-6.8946075E-01
7.883774E-02,-3.3972931E-01,-6.5070343E-01
7.884101E-02,-3.3965302E-01,-6.1148834E-01
7.884429E-02,-3.4026337E-01,-5.7120514E-01
7.884757E-02,-3.4011078E-01,-5.3046417E-01
7.885084E-02,-3.4011078E-01,-4.8850250E-01
7.885412E-02,-3.3957672E-01,-4.4669342E-01
7.885740E-02,-3.4011078E-01,-4.0518951E-01
7.886068E-02,-3.4087372E-01,-3.6421967E-01
7.886395E-02,-3.4049225E-01,-3.2172394E-01
7.886723E-02,-3.4026337E-01,-2.8044891E-01
7.887051E-02,-3.4072113E-01,-2.3665619E-01
7.887378E-02,-3.4102631E-01,-1.9400787E-01
7.887706E-02,-3.4194183E-01,-1.4922333E-01
7.888034E-02,-3.4224701E-01,-1.0558319E-01
7.888361E-02,-3.4247589E-01,-6.2782288E-02
7.888689E-02,-3.4354401E-01,-1.8074036E-02
7.889017E-02,-3.4415436E-01,2.6100159E-02
7.889344E-02,-3.4514618E-01,7.0426941E-02
7.889672E-02,-3.4606171E-01,1.1521149E-01
7.890000E-02,-3.4651947E-01,1.6030121E-01
7.890327E-02,-3.4682465E-01,2.0531464E-01
7.890655E-02,-3.4819794E-01,2.5025177E-01
7.890983E-02,-3.4835052E-01,2.9534149E-01
7.891310E-02,-3.4842682E-01,3.4066010E-01
7.891638E-02,-3.5002899E-01,3.8498688E-01
7.891966E-02,-3.5102081E-01,4.3038177E-01
7.892293E-02,-3.5186005E-01,4.7509003E-01
7.892621E-02,-3.5361481E-01,5.1842499E-01
7.892949E-02,-3.5468292E-01,5.6191254E-01
7.893276E-02,-3.5559845E-01,6.0593414E-01
7.893604E-02,-3.5620880E-01,6.5148163E-01
7.893932E-02,-3.5842133E-01,6.9588470E-01
7.894260E-02,-3.5987091E-01,7.3944855E-01
7.894587E-02,-3.6025238E-01,7.8491974E-01
7.894915E-02,-3.6208344E-01,8.2878876E-01
7.895243E-02,-3.6360931E-01,8.7342072E-01
7.895570E-02,-3.6551666E-01,9.1751862E-01
7.895898E-02,-3.6597443E-01,9.6230316E-01
7.896226E-02,-3.6704254E-01,1.0056381E+00
7.896553E-02,-3.6910248E-01,1.0493546E+00
7.896881E-02,-3.7070465E-01,1.0923080E+00
7.897209E-02,-3.7238312E-01,1.1338882E+00
7.897536E-02,-3.7444305E-01,1.1760788E+00
7.897864E-02,-3.7619781E-01,1.2194138E+00
7.898192E-02,-3.7856293E-01,1.2607651E+00
7.898519E-02,-3.8016510E-01,1.3024979E+00
7.898847E-02,-3.8100433E-01,1.3432388E+00
7.899175E-02,-3.8298798E-01,1.3845139E+00
7.899502E-02,-3.8550568E-01,1.4244156E+00
7.899830E-02,-3.8726044E-01,1.4649277E+00
7.900158E-02,-3.8970184E-01,1.5031509E+00
7.900485E-02,-3.9199066E-01,1.5409164E+00
7.900813E-02,-3.9374542E-01,1.5793686E+00
7.901141E-02,-3.9641571E-01,1.6171341E+00
7.901468E-02,-3.9862823E-01,1.6550522E+00
7.901796E-02,-4.0160370E-01,1.6919785E+00
7.902124E-02,-4.0274811E-01,1.7283707E+00
7.902452E-02,-4.0572357E-01,1.7645340E+00
7.902779E-02,-4.0793610E-01,1.7997818E+00
7.903107E-02,-4.1060638E-01,1.8340378E+00
7.903435E-02,-4.1220856E-01,1.8685989E+00
7.903762E-02,-4.1480255E-01,1.9023209E+00
7.904090E-02,-4.1754913E-01,1.9344406E+00
7.904418E-02,-4.1938019E-01,1.9668655E+00
7.904745E-02,-4.2212677E-01,1.9992905E+00
7.905073E-02,-4.2464447E-01,2.0304947E+00
7.905401E-02,-4.2739105E-01,2.0610123E+00
7.905728E-02,-4.2967987E-01,2.0914536E+00
7.906056E-02,-4.3311310E-01,2.1203690E+00
7.906384E-02,-4.3585968E-01,2.1482162E+00
7.906711E-02,-4.3791962E-01,2.1754532E+00
7.907039E-02,-4.4043732E-01,2.2020798E+00
7.907367E-02,-4.4257355E-01,2.2277908E+00
7.907694E-02,-4.4539642E-01,2.2530441E+00
7.908022E-02,-4.4684601E-01,2.2785263E+00
7.908350E-02,-4.4997406E-01,2.3018723E+00
7.908677E-02,-4.5317841E-01,2.3249130E+00
7.909005E-02,-4.5577240E-01,2.3469620E+00
7.909333E-02,-4.5767975E-01,2.3685532E+00
7.909660E-02,-4.6027374E-01,2.3888474E+00
7.909988E-02,-4.6286774E-01,2.4076920E+00
7.910316E-02,-4.6530914E-01,2.4278336E+00
7.910644E-02,-4.6805573E-01,2.4468307E+00
7.910971E-02,-4.7011566E-01,2.4637680E+00
7.911299E-02,-4.7255707E-01,2.4795609E+00
7.911627E-02,-4.7507477E-01,2.4961929E+00
7.911954E-02,-4.7782135E-01,2.5095444E+00
7.912282E-02,-4.7965240E-01,2.5224380E+00
7.912610E-02,-4.8201752E-01,2.5352554E+00
7.912937E-02,-4.8453522E-01,2.5476913E+00
7.913265E-02,-4.8674774E-01,2.5579147E+00
7.913593E-02,-4.8896027E-01,2.5679855E+00
7.913920E-02,-4.9155426E-01,2.5770645E+00
7.914248E-02,-4.9407196E-01,2.5853043E+00
7.914576E-02,-4.9613190E-01,2.5931625E+00
7.914903E-02,-4.9781036E-01,2.6006393E+00
7.915231E-02,-4.9971771E-01,2.6062088E+00
7.915559E-02,-5.0231171E-01,2.6097946E+00
7.915886E-02,-5.0383759E-01,2.6129990E+00
7.916214E-02,-5.0482941E-01,2.6158218E+00
7.916542E-02,-5.0803375E-01,2.6180344E+00
7.916869E-02,-5.0963593E-01,2.6191025E+00
