in s,C1 in V,C2 in V
3.809680E-04,-5.1021033E+00,8.1042694E-01
3.842448E-04,-5.1045447E+00,8.0356049E-01
3.875216E-04,-5.1036292E+00,7.9677032E-01
3.907984E-04,-5.1021033E+00,7.8891205E-01
3.940752E-04,-5.1042395E+00,7.8105377E-01
3.973520E-04,-5.1017981E+00,7.7212738E-01
4.006288E-04,-5.1042395E+00,7.6480316E-01
4.039056E-04,-5.1027136E+00,7.5564789E-01
4.071824E-04,-5.1036292E+00,7.4778961E-01
4.104592E-04,-5.1014929E+00,7.3840546E-01
4.137360E-04,-5.1036292E+00,7.2833466E-01
4.170128E-04,-5.1045447E+00,7.1803497E-01
4.202896E-04,-5.1024084E+00,7.0857452E-01
4.235664E-04,-5.1005774E+00,6.9774078E-01
4.268432E-04,-5.0972205E+00,6.8766998E-01
4.301200E-04,-5.0914221E+00,6.7637848E-01
4.333968E-04,-5.0950842E+00,6.6485809E-01
4.366736E-04,-5.0886755E+00,6.5303253E-01
4.399504E-04,-5.0844031E+00,6.4189362E-01
4.432272E-04,-5.0819617E+00,6.2938141E-01
4.465040E-04,-5.0837927E+00,6.1747955E-01
4.497808E-04,-5.0825720E+00,6.0435699E-01
4.530576E-04,-5.0892859E+00,5.9253143E-01
4.563344E-04,-5.0883704E+00,5.7879852E-01
4.596112E-04,-5.0963049E+00,5.6537079E-01
4.628880E-04,-5.0999670E+00,5.5209564E-01
4.661648E-04,-5.1008826E+00,5.3821014E-01
4.694416E-04,-5.1069861E+00,5.2432465E-01
4.727184E-04,-5.1185828E+00,5.0982880E-01
4.759952E-04,-5.1155310E+00,4.9525665E-01
4.792720E-04,-5.1176672E+00,4.8098969E-01
4.825488E-04,-5.1112585E+00,4.6618866E-01
4.858256E-04,-5.1170569E+00,4.5138763E-01
4.891024E-04,-5.1088171E+00,4.3605255E-01
4.923792E-04,-5.1127844E+00,4.2094635E-01
4.956560E-04,-5.1079016E+00,4.0492462E-01
4.989328E-04,-5.1106482E+00,3.8943695E-01
5.022096E-04,-5.1146155E+00,3.7356781E-01
5.054864E-04,-5.1079016E+00,3.5769867E-01
5.087632E-04,-5.1152258E+00,3.4152435E-01
5.120400E-04,-5.1075964E+00,3.2489227E-01
5.153168E-04,-5.1017981E+00,3.0902313E-01
5.185936E-04,-5.1072913E+00,2.9246735E-01
5.218704E-04,-5.1002722E+00,2.7621674E-01
5.251472E-04,-5.1017981E+00,2.5950836E-01
5.284240E-04,-5.1054602E+00,2.4257111E-01
5.317008E-04,-5.1060706E+00,2.2609161E-01
5.349776E-04,-5.1051550E+00,2.1014618E-01
5.382544E-04,-5.1042395E+00,1.9351410E-01
5.415312E-04,-5.1060706E+00,1.7581390E-01
5.448080E-04,-5.1021033E+00,1.5956329E-01
5.480848E-04,-5.1033240E+00,1.4285492E-01
5.513616E-04,-5.1024084E+00,1.2515472E-01
5.546384E-04,-5.1088171E+00,1.0875153E-01
5.579152E-04,-5.1106482E+00,9.1509094E-02
5.611920E-04,-5.1112585E+00,7.3274841E-02
5.644688E-04,-5.1167517E+00,5.5650940E-02
5.677456E-04,-5.1137000E+00,3.8484802E-02
5.710224E-04,-5.1185828E+00,2.0937195E-02
5.742992E-04,-5.1155310E+00,3.6184692E-03
5.775760E-04,-5.1191931E+00,-1.3852844E-02
5.808528E-04,-5.1094275E+00,-3.0790100E-02
5.841296E-04,-5.1109534E+00,-4.8185120E-02
5.874064E-04,-5.1021033E+00,-6.4512024E-02
5.906832E-04,-5.0966101E+00,-8.1907043E-02
5.939600E-04,-5.0978308E+00,-9.8005066E-02
5.972368E-04,-5.0892859E+00,-1.1562897E-01
6.005136E-04,-5.0953894E+00,-1.3241364E-01
6.037904E-04,-5.0865393E+00,-1.4927460E-01
6.070672E-04,-5.0920325E+00,-1.6613556E-01
6.103440E-04,-5.0880652E+00,-1.8322540E-01
6.136208E-04,-5.0840979E+00,-1.9978119E-01
6.168976E-04,-5.0825720E+00,-2.1755768E-01
