in s,C1 in V,C2 in V
9.138202E-03,4.7450470E-01,1.2508719E+00
9.141478E-03,4.7969269E-01,1.2757437E+00
9.144755E-03,4.8167633E-01,1.2978690E+00
9.148032E-03,4.8587250E-01,1.3212149E+00
9.151309E-03,4.8655914E-01,1.3427298E+00
9.154586E-03,4.8945831E-01,1.3650076E+00
9.157862E-03,4.9083160E-01,1.3856070E+00
9.161139E-03,4.9342560E-01,1.4069693E+00
9.164416E-03,4.9289154E-01,1.4259665E+00
9.167693E-03,4.9380707E-01,1.4453452E+00
9.170970E-03,4.9273895E-01,1.4636557E+00
9.174246E-03,4.9212860E-01,1.4828818E+00
9.177523E-03,4.9144196E-01,1.5004294E+00
9.180800E-03,4.8945831E-01,1.5173666E+00
9.184077E-03,4.8762726E-01,1.5330069E+00
9.187354E-03,4.8434662E-01,1.5497916E+00
9.190630E-03,4.8167633E-01,1.5638297E+00
9.193907E-03,4.7824310E-01,1.5782492E+00
9.197184E-03,4.7480988E-01,1.5919821E+00
9.200461E-03,4.6992706E-01,1.6036551E+00
9.203738E-03,4.6512054E-01,1.6152518E+00
9.207014E-03,4.5886444E-01,1.6270010E+00
9.210291E-03,4.5398163E-01,1.6379874E+00
9.213568E-03,4.4803070E-01,1.6476004E+00
9.216845E-03,4.4162201E-01,1.6565268E+00
9.220122E-03,4.3460297E-01,1.6662924E+00
9.223398E-03,4.2842316E-01,1.6745322E+00
9.226675E-03,4.1972565E-01,1.6825430E+00
9.229952E-03,4.1240143E-01,1.6887228E+00
9.233229E-03,4.0339874E-01,1.6947501E+00
9.236506E-03,3.9538788E-01,1.6996329E+00
9.239782E-03,3.8546967E-01,1.7043631E+00
9.243059E-03,3.7608551E-01,1.7081778E+00
9.246336E-03,3.6639618E-01,1.7116110E+00
9.249613E-03,3.5617279E-01,1.7135184E+00
9.252890E-03,3.4572052E-01,1.7156546E+00
9.256166E-03,3.3442902E-01,1.7164938E+00
9.259443E-03,3.2336639E-01,1.7171805E+00
9.262720E-03,3.1176971E-01,1.7165701E+00
9.265997E-03,3.0078339E-01,1.7158835E+00
9.269274E-03,2.8964447E-01,1.7137473E+00
9.272550E-03,2.7682709E-01,1.7106192E+00
9.275827E-03,2.6431488E-01,1.7075674E+00
9.279104E-03,2.5241302E-01,1.7033713E+00
9.282381E-03,2.4020599E-01,1.6999380E+00
9.285658E-03,2.2677826E-01,1.6939871E+00
9.288934E-03,2.1327423E-01,1.6875021E+00
9.292211E-03,2.0137238E-01,1.6811697E+00
9.295488E-03,1.8763947E-01,1.6733878E+00
9.298765E-03,1.7367767E-01,1.6655295E+00
9.302042E-03,1.6223358E-01,1.6572897E+00
9.305318E-03,1.4735626E-01,1.6472189E+00
9.308595E-03,1.3453888E-01,1.6374533E+00
9.311872E-03,1.2111115E-01,1.6257040E+00
9.315149E-03,1.0798859E-01,1.6143362E+00
9.318426E-03,9.3492737E-02,1.6018240E+00
9.321702E-03,8.0217590E-02,1.5893118E+00
9.324979E-03,6.6332092E-02,1.5756552E+00
9.328256E-03,5.2904358E-02,1.5616934E+00
9.331533E-03,3.9552917E-02,1.5460532E+00
9.334810E-03,2.5972595E-02,1.5312521E+00
9.338086E-03,1.1629333E-02,1.5143912E+00
9.341363E-03,3.2653809E-05,1.4983694E+00
9.344640E-03,-1.4463196E-02,1.4805930E+00
9.347917E-03,-2.7127991E-02,1.4624350E+00
9.351194E-03,-3.9945374E-02,1.4442007E+00
9.354470E-03,-5.2991638E-02,1.4249747E+00
9.357747E-03,-6.5580139E-02,1.4043753E+00
9.361024E-03,-7.7405701E-02,1.3842337E+00
9.364301E-03,-9.0833435E-02,1.3622610E+00
9.367578E-03,-1.0181976E-01,1.3412039E+00
9.370854E-03,-1.1517120E-01,1.3188498E+00
9.374131E-03,-1.2508942E-01,1.2961142E+00
9.377408E-03,-1.3714386E-01,1.2724631E+00
9.380685E-03,-1.4751984E-01,1.2495749E+00
9.383962E-03,-1.5926910E-01,1.2247031E+00
9.387238E-03,-1.6842438E-01,1.2005179E+00
9.390515E-03,-1.7971588E-01,1.1746542E+00
9.393792E-03,-1.8932892E-01,1.1495535E+00
9.397069E-03,-1.9955231E-01,1.1225455E+00
9.400346E-03,-2.0786835E-01,1.0956137E+00
9.403622E-03,-2.1687103E-01,1.0678427E+00
9.406899E-03,-2.2480560E-01,1.0416739E+00
9.410176E-03,-2.3342682E-01,1.0138266E+00
9.413453E-03,-2.3991180E-01,9.8628448E-01
9.416730E-03,-2.4815155E-01,9.5721649E-01
9.420006E-03,-2.5501801E-01,9.2822479E-01
9.423283E-03,-2.6203705E-01,8.9854645E-01
9.426560E-03,-2.6730133E-01,8.6940216E-01
9.429837E-03,-2.7348114E-01,8.3789276E-01
9.433114E-03,-2.7912689E-01,8.0836700E-01
9.436390E-03,-2.8523041E-01,7.7693390E-01
9.439667E-03,-2.8942657E-01,7.4580597E-01
9.442944E-03,-2.9392792E-01,7.1399139E-01
9.446221E-03,-2.9652191E-01,6.8278717E-01
9.449498E-03,-3.0239655E-01,6.5036224E-01
9.452774E-03,-3.0476166E-01,6.1877655E-01
9.456051E-03,-3.0819489E-01,5.8574127E-01
9.459328E-03,-3.0926300E-01,5.5240082E-01
9.462605E-03,-3.1162811E-01,5.1852631E-01
9.465882E-03,-3.1208588E-01,4.8541473E-01
9.469158E-03,-3.1574799E-01,4.5115875E-01
9.472435E-03,-3.1529022E-01,4.1728424E-01
9.475712E-03,-3.1696869E-01,3.8318085E-01
9.478989E-03,-3.1681610E-01,3.5029816E-01
9.482266E-03,-3.1757904E-01,3.1527924E-01
9.485542E-03,-3.1475616E-01,2.8041290E-01
9.488819E-03,-3.1475616E-01,2.4554657E-01
9.492096E-03,-3.1261993E-01,2.1197723E-01
9.495373E-03,-3.1200958E-01,1.7718719E-01
9.498650E-03,-3.0865265E-01,1.4430450E-01
9.501926E-03,-3.0926300E-01,1.0890411E-01
9.505203E-03,-3.0430389E-01,7.4495544E-02
9.508480E-03,-3.0346466E-01,3.7950745E-02
9.511757E-03,-2.9865814E-01,4.1525269E-03
9.515034E-03,-2.9705597E-01,-3.0332336E-02
9.518310E-03,-2.9133392E-01,-6.4359436E-02
9.521587E-03,-2.8935028E-01,-9.9607239E-02
9.524864E-03,-2.8355194E-01,-1.3256622E-01
9.528141E-03,-2.8050018E-01,-1.6857697E-01
9.531418E-03,-2.7363373E-01,-2.0161224E-01
9.534694E-03,-2.7119232E-01,-2.3785187E-01
9.537971E-03,-2.6356293E-01,-2.7103973E-01
9.541248E-03,-2.6211334E-01,-3.0636383E-01
9.544525E-03,-2.5288177E-01,-3.4008575E-01
9.547802E-03,-2.5028778E-01,-3.7518097E-01
9.551078E-03,-2.4242950E-01,-4.0928436E-01
9.554355E-03,-2.3991180E-01,-4.4277740E-01
9.557632E-03,-2.3243500E-01,-4.7527863E-01
9.560909E-03,-2.2831512E-01,-5.0953461E-01
9.564186E-03,-2.1961761E-01,-5.4234100E-01
9.567462E-03,-2.1618439E-01,-5.7705475E-01
9.570739E-03,-2.0863129E-01,-6.0848785E-01
9.574016E-03,-2.0412994E-01,-6.4060760E-01
9.577293E-03,-1.9527985E-01,-6.7219330E-01
9.580570E-03,-1.9169403E-01,-7.0492340E-01
9.583846E-03,-1.8353058E-01,-7.3597504E-01
9.587123E-03,-1.7834259E-01,-7.6801849E-01
9.590400E-03,-1.6956879E-01,-7.9777313E-01
9.593677E-03,-1.6560150E-01,-8.2844330E-01
9.596954E-03,-1.5766693E-01,-8.5705353E-01
9.600230E-03,-1.5331818E-01,-8.8711334E-01
9.603507E-03,-1.4492584E-01,-9.1579987E-01
9.606784E-03,-1.3981415E-01,-9.4532562E-01
9.610061E-03,-1.3348175E-01,-9.7355438E-01
