in s,C1 in V,C2 in V
8.056288E-02,-1.7180634E-01,-1.1004562E+00
8.056615E-02,-1.7127228E-01,-1.1193008E+00
8.056943E-02,-1.7127228E-01,-1.1362381E+00
8.057271E-02,-1.7119598E-01,-1.1536331E+00
8.057598E-02,-1.7028046E-01,-1.1688919E+00
8.057926E-02,-1.7096710E-01,-1.1845322E+00
8.058254E-02,-1.7035675E-01,-1.1993332E+00
8.058581E-02,-1.7005157E-01,-1.2140579E+00
8.058909E-02,-1.7035675E-01,-1.2267990E+00
8.059237E-02,-1.7005157E-01,-1.2401505E+00
8.059564E-02,-1.7050934E-01,-1.2517471E+00
8.059892E-02,-1.7012787E-01,-1.2631149E+00
8.060220E-02,-1.7028046E-01,-1.2732620E+00
8.060548E-02,-1.7028046E-01,-1.2840195E+00
8.060875E-02,-1.7035675E-01,-1.2926407E+00
8.061203E-02,-1.6898346E-01,-1.3014145E+00
8.061531E-02,-1.7020416E-01,-1.3098831E+00
8.061858E-02,-1.6997528E-01,-1.3164444E+00
8.062186E-02,-1.7043304E-01,-1.3225479E+00
8.062514E-02,-1.7073822E-01,-1.3278885E+00
8.062841E-02,-1.6974640E-01,-1.3336105E+00
8.063169E-02,-1.7043304E-01,-1.3368149E+00
8.063497E-02,-1.6982269E-01,-1.3402481E+00
8.063824E-02,-1.6989899E-01,-1.3432999E+00
8.064152E-02,-1.6989899E-01,-1.3447495E+00
8.064480E-02,-1.6989899E-01,-1.3461990E+00
8.064807E-02,-1.6936493E-01,-1.3461227E+00
8.065135E-02,-1.6951752E-01,-1.3451309E+00
8.065463E-02,-1.6989899E-01,-1.3434525E+00
8.065790E-02,-1.7005157E-01,-1.3417740E+00
8.066118E-02,-1.6997528E-01,-1.3384171E+00
8.066446E-02,-1.7028046E-01,-1.3348312E+00
8.066773E-02,-1.7012787E-01,-1.3302536E+00
8.067101E-02,-1.6997528E-01,-1.3253708E+00
8.067429E-02,-1.6921234E-01,-1.3198776E+00
8.067756E-02,-1.7020416E-01,-1.3130112E+00
8.068084E-02,-1.6997528E-01,-1.3051529E+00
8.068412E-02,-1.7005157E-01,-1.2969894E+00
8.068740E-02,-1.6989899E-01,-1.2892838E+00
8.069067E-02,-1.7035675E-01,-1.2802048E+00
8.069395E-02,-1.7028046E-01,-1.2699814E+00
8.069723E-02,-1.7028046E-01,-1.2583847E+00
8.070050E-02,-1.7081451E-01,-1.2468643E+00
8.070378E-02,-1.7058563E-01,-1.2341995E+00
8.070706E-02,-1.6967010E-01,-1.2212296E+00
8.071033E-02,-1.7028046E-01,-1.2079544E+00
8.071361E-02,-1.7066193E-01,-1.1930771E+00
8.071689E-02,-1.7012787E-01,-1.1780472E+00
8.072016E-02,-1.7020416E-01,-1.1626358E+00
8.072344E-02,-1.6967010E-01,-1.1467667E+00
8.072672E-02,-1.6944122E-01,-1.1295242E+00
8.072999E-02,-1.6967010E-01,-1.1116714E+00
8.073327E-02,-1.6967010E-01,-1.0921402E+00
8.073655E-02,-1.6913605E-01,-1.0719223E+00
8.073982E-02,-1.6944122E-01,-1.0525436E+00
8.074310E-02,-1.6921234E-01,-1.0319443E+00
8.074638E-02,-1.6921234E-01,-1.0114212E+00
8.074965E-02,-1.6951752E-01,-9.8921967E-01
8.075293E-02,-1.6898346E-01,-9.6717072E-01
8.075621E-02,-1.6936493E-01,-9.4443512E-01
8.075948E-02,-1.6860199E-01,-9.2154694E-01
8.076276E-02,-1.6913605E-01,-8.9820099E-01
8.076604E-02,-1.6875458E-01,-8.7279510E-01
8.076932E-02,-1.6829681E-01,-8.4746552E-01
8.077259E-02,-1.6883087E-01,-8.2175446E-01
