time	V(v_f1)	V(v_f2)	V(v_hp)	V(v_tp)	V(n003)	V(n005)
2.161468146376426e-003	5.789825e-002	1.081576e-002	-8.611844e-002	7.528490e-002	6.156279e-004	2.434611e+000
2.171468146376426e-003	6.161143e-002	1.040947e-002	-8.310843e-002	7.267769e-002	6.228410e-004	2.433995e+000
2.181468146376426e-003	6.519016e-002	9.977750e-003	-7.991210e-002	6.990971e-002	6.251837e-004	2.433374e+000
2.191468146376426e-003	6.862632e-002	9.521753e-003	-7.653649e-002	6.698687e-002	6.226331e-004	2.432753e+000
2.201468146376426e-003	7.191208e-002	9.042684e-003	-7.298912e-002	6.391546e-002	6.152100e-004	2.432137e+000
2.211468146376426e-003	7.503993e-002	8.541825e-003	-6.927788e-002	6.070213e-002	6.029793e-004	2.431531e+000
2.221468146376426e-003	7.800271e-002	8.020516e-003	-6.541111e-002	5.735385e-002	5.860484e-004	2.430940e+000
2.231468146376426e-003	8.079360e-002	7.480146e-003	-6.139749e-002	5.387795e-002	5.645675e-004	2.430367e+000
2.241468146376426e-003	8.340618e-002	6.922150e-003	-5.724609e-002	5.028205e-002	5.387275e-004	2.429818e+000
2.251468146376426e-003	8.583441e-002	6.347999e-003	-5.296628e-002	4.657409e-002	5.087584e-004	2.429296e+000
2.261468146376426e-003	8.807270e-002	5.759189e-003	-4.856778e-002	4.276225e-002	4.749274e-004	2.428807e+000
2.271468146376426e-003	9.011586e-002	5.157241e-003	-4.406055e-002	3.885501e-002	4.375363e-004	2.428353e+000
2.281468146376426e-003	9.195916e-002	4.543686e-003	-3.945485e-002	3.486109e-002	3.969190e-004	2.427937e+000
2.291468146376426e-003	9.359835e-002	3.920063e-003	-3.476113e-002	3.078941e-002	3.534381e-004	2.427563e+000
2.301468146376426e-003	9.502962e-002	3.287910e-003	-2.999007e-002	2.664910e-002	3.074819e-004	2.427234e+000
2.311468146376426e-003	9.624966e-002	2.648769e-003	-2.515254e-002	2.244951e-002	2.595089e-004	2.426951e+000
2.321468146376426e-003	9.725568e-002	2.004153e-003	-2.025952e-002	1.820010e-002	2.099197e-004	2.426717e+000
2.341468146376426e-003	9.861701e-002	7.044013e-004	-1.035093e-002	9.589854e-003	1.073645e-004	2.426400e+000
2.361468146376426e-003	9.910127e-002	-5.995334e-004	-3.539373e-004	8.961949e-004	3.801838e-006	2.426289e+000
2.371468146376426e-003	9.901290e-002	-1.249516e-003	4.649547e-003	-3.457304e-003	-4.724556e-005	2.426310e+000
2.381468146376426e-003	9.870441e-002	-1.896351e-003	9.641462e-003	-7.802177e-003	-9.719763e-005	2.426381e+000
2.391468146376426e-003	9.817659e-002	-2.538708e-003	1.461067e-002	-1.212862e-002	-1.456109e-004	2.426502e+000
2.401468146376426e-003	9.743073e-002	-3.175287e-003	1.954613e-002	-1.642689e-002	-1.920558e-004	2.426669e+000
2.411468146376426e-003	9.646862e-002	-3.804821e-003	2.443689e-002	-2.068732e-002	-2.361211e-004	2.426882e+000
2.421468146376426e-003	9.529258e-002	-4.426076e-003	2.927216e-002	-2.490034e-002	-2.774166e-004	2.427137e+000
2.431468146376426e-003	9.390537e-002	-5.037849e-003	3.404129e-002	-2.905651e-002	-3.155775e-004	2.427432e+000
2.441468146376426e-003	9.231026e-002	-5.638965e-003	3.873383e-002	-3.314656e-002	-3.502668e-004	2.427763e+000
2.451468146376426e-003	9.051099e-002	-6.228278e-003	4.333950e-002	-3.716135e-002	-3.811787e-004	2.428126e+000
2.461468146376426e-003	8.851174e-002	-6.804669e-003	4.784827e-002	-4.109199e-002	-4.080411e-004	2.428519e+000
2.471468146376426e-003	8.631709e-002	-7.367041e-003	5.225034e-002	-4.492977e-002	-4.306177e-004	2.428936e+000
2.481468146376426e-003	8.393213e-002	-7.914321e-003	5.653616e-002	-4.866622e-002	-4.487104e-004	2.429374e+000
2.491468146376426e-003	8.136231e-002	-8.445454e-003	6.069646e-002	-5.229313e-002	-4.621607e-004	2.429827e+000
2.501468146376426e-003	7.861345e-002	-8.959408e-003	6.472226e-002	-5.580256e-002	-4.708511e-004	2.430291e+000
2.511468146376426e-003	7.569180e-002	-9.455166e-003	6.860489e-002	-5.918685e-002	-4.747059e-004	2.430761e+000
2.521468146376426e-003	7.260394e-002	-9.931731e-003	7.233597e-002	-6.243864e-002	-4.736920e-004	2.431233e+000
2.531468146376426e-003	6.935680e-002	-1.038812e-002	7.590750e-002	-6.555090e-002	-4.678193e-004	2.431702e+000
2.541468146376427e-003	6.595763e-002	-1.082337e-002	7.931177e-002	-6.851691e-002	-4.571399e-004	2.432162e+000
2.551468146376427e-003	6.241401e-002	-1.123653e-002	8.254145e-002	-7.133029e-002	-4.417484e-004	2.432610e+000
2.561468146376427e-003	5.873379e-002	-1.162669e-002	8.558960e-002	-7.398502e-002	-4.217806e-004	2.433040e+000
2.571468146376427e-003	5.492511e-002	-1.199292e-002	8.844962e-002	-7.647542e-002	-3.974123e-004	2.433448e+000
2.581468146376427e-003	5.099633e-002	-1.233434e-002	9.111532e-002	-7.879619e-002	-3.688580e-004	2.433830e+000
2.591468146376427e-003	4.695611e-002	-1.265011e-002	9.358090e-002	-8.094240e-002	-3.363689e-004	2.434181e+000
2.601468146376427e-003	4.281327e-002	-1.293939e-002	9.584099e-002	-8.290951e-002	-3.002305e-004	2.434498e+000
2.611468146376427e-003	3.857687e-002	-1.320138e-002	9.789062e-002	-8.469335e-002	-2.607608e-004	2.434778e+000
2.621468146376427e-003	3.425613e-002	-1.343533e-002	9.972524e-002	-8.629014e-002	-2.183067e-004	2.435017e+000
2.631468146376427e-003	2.986047e-002	-1.364053e-002	1.013408e-001	-8.769653e-002	-1.732419e-004	2.435212e+000
2.641468146376427e-003	2.539943e-002	-1.381631e-002	1.027336e-001	-8.890953e-002	-1.259627e-004	2.435362e+000
2.651468146376427e-003	2.088269e-002	-1.396205e-002	1.039004e-001	-8.992658e-002	-7.688564e-005	2.435463e+000
2.661468146376427e-003	1.632006e-002	-1.407721e-002	1.048387e-001	-9.074551e-002	-2.644305e-005	2.435515e+000
2.671468146376427e-003	1.172144e-002	-1.416128e-002	1.055460e-001	-9.136459e-002	2.492026e-005	2.435517e+000
2.691468146376427e-003	2.456258e-003	-1.423465e-002	1.062614e-001	-9.199825e-002	1.285319e-004	2.435365e+000
2.711468146376427e-003	-6.832454e-003	-1.417963e-002	1.060385e-001	-9.182192e-002	2.305800e-004	2.435009e+000
2.721468146376427e-003	-1.146038e-002	-1.410355e-002	1.055748e-001	-9.143007e-002	2.798267e-004	2.434756e+000
2.731468146376427e-003	-1.606396e-002	-1.399498e-002	1.048771e-001	-9.083662e-002	3.271747e-004	2.434454e+000
2.741468146376427e-003	-2.063313e-002	-1.385398e-002	1.039464e-001	-9.004274e-002	3.721775e-004	2.434107e+000
2.751468146376427e-003	-2.515770e-002	-1.368092e-002	1.027848e-001	-8.905006e-002	4.146259e-004	2.433716e+000
2.761468146376427e-003	-2.962769e-002	-1.347612e-002	1.013947e-001	-8.786061e-002	4.541678e-004	2.433284e+000
2.771468146376427e-003	-3.403333e-002	-1.323987e-002	9.977872e-002	-8.647683e-002	4.903681e-004	2.432815e+000
2.781468146376427e-003	-3.836486e-002	-1.297267e-002	9.794030e-002	-8.490159e-002	5.229033e-004	2.432311e+000
2.791468146376427e-003	-4.261268e-002	-1.267511e-002	9.588326e-002	-8.313817e-002	5.514823e-004	2.431777e+000
2.801468146376427e-003	-4.676731e-002	-1.234788e-002	9.361199e-002	-8.119027e-002	5.758486e-004	2.431217e+000
2.811468146376427e-003	-5.081948e-002	-1.199177e-002	9.113137e-002	-7.906198e-002	5.957835e-004	2.430634e+000
2.821468146376427e-003	-5.476008e-002	-1.160766e-002	8.844680e-002	-7.675782e-002	6.111073e-004	2.430034e+000
2.831468146376427e-003	-5.858026e-002	-1.119654e-002	8.556413e-002	-7.428271e-002	6.216816e-004	2.429420e+000
2.841468146376427e-003	-6.227139e-002	-1.075945e-002	8.248973e-002	-7.164193e-002	6.274105e-004	2.428799e+000
2.851468146376427e-003	-6.582510e-002	-1.029754e-002	7.923041e-002	-6.884118e-002	6.282410e-004	2.428175e+000
2.861468146376427e-003	-6.923331e-002	-9.812023e-003	7.579343e-002	-6.588652e-002	6.241646e-004	2.427552e+000
2.871468146376427e-003	-7.248828e-002	-9.304175e-003	7.218650e-002	-6.278437e-002	6.152162e-004	2.426935e+000
2.881468146376427e-003	-7.558255e-002	-8.775342e-003	6.841773e-002	-5.954151e-002	6.014748e-004	2.426330e+000
2.891468146376427e-003	-7.850903e-002	-8.226921e-003	6.449562e-002	-5.616506e-002	5.830624e-004	2.425740e+000
2.901468146376427e-003	-8.126101e-002	-7.660350e-003	6.042907e-002	-5.266247e-002	5.601430e-004	2.425171e+000
2.911468146376427e-003	-8.383217e-002	-7.077112e-003	5.622730e-002	-4.904150e-002	5.329210e-004	2.424627e+000
2.921468146376428e-003	-8.621657e-002	-6.478716e-003	5.189986e-002	-4.531019e-002	5.016396e-004	2.424112e+000
2.931468146376428e-003	-8.840872e-002	-5.866695e-003	4.745661e-002	-4.147687e-002	4.665783e-004	2.423630e+000
2.941468146376428e-003	-9.040357e-002	-5.242598e-003	4.290768e-002	-3.755012e-002	4.280508e-004	2.423185e+000
2.951468146376428e-003	-9.219653e-002	-4.607982e-003	3.826343e-002	-3.353877e-002	3.864016e-004	2.422779e+000
2.961468146376428e-003	-9.378347e-002	-3.964401e-003	3.353445e-002	-2.945184e-002	3.420031e-004	2.422416e+000
2.971468146376428e-003	-9.516074e-002	-3.313410e-003	2.873152e-002	-2.529857e-002	2.952522e-004	2.422099e+000
2.981468146376428e-003	-9.632518e-002	-2.656558e-003	2.386562e-002	-2.108839e-002	2.466060e-004	2.421829e+000
3.001468146376428e-003	-9.800555e-002	-1.331300e-003	1.398910e-002	-1.253545e-002	1.451876e-004	2.421438e+000
3.021468146376428e-003	-9.880954e-002	-5.018481e-007	3.994007e-003	-3.870281e-003	4.133277e-005	2.421251e+000
3.031468146376428e-003	-9.888043e-002	6.633451e-004	-1.019690e-003	4.796975e-004	-1.028244e-005	2.421235e+000
3.041468146376428e-003	-9.873031e-002	1.324307e-003	-6.029133e-003	4.828106e-003	-6.112654e-005	2.421270e+000
3.051468146376428e-003	-9.835964e-002	1.981038e-003	-1.102314e-002	9.165111e-003	-1.107296e-004	2.421355e+000
3.061468146376428e-003	-9.776941e-002	2.632226e-003	-1.599058e-002	1.348089e-002	-1.586514e-004	2.421489e+000
3.071468146376428e-003	-9.696107e-002	3.276590e-003	-2.092041e-002	1.776567e-002	-2.044673e-004	2.421669e+000
3.081468146376428e-003	-9.593659e-002	3.912886e-003	-2.580169e-002	2.200979e-002	-2.477717e-004	2.421894e+000
3.091468146376428e-003	-9.469846e-002	4.539903e-003	-3.062366e-002	2.620368e-002	-2.881821e-004	2.422160e+000
3.101468146376428e-003	-9.324964e-002	5.156463e-003	-3.537571e-002	3.033791e-002	-3.253417e-004	2.422465e+000
3.111468146376428e-003	-9.159356e-002	5.761417e-003	-4.004742e-002	3.440323e-002	-3.589232e-004	2.422805e+000
3.121468146376428e-003	-8.973411e-002	6.353646e-003	-4.462859e-002	3.839054e-002	-3.886312e-004	2.423177e+000
3.131468146376428e-003	-8.767565e-002	6.932056e-003	-4.910923e-002	4.229096e-002	-4.142049e-004	2.423576e+000
3.141468146376428e-003	-8.542295e-002	7.495579e-003	-5.347961e-002	4.609584e-002	-4.354201e-004	2.423999e+000
3.151468146376428e-003	-8.298122e-002	8.043171e-003	-5.773028e-002	4.979676e-002	-4.520917e-004	2.424440e+000
3.161468146376428e-003	-8.035608e-002	8.573806e-003	-6.185204e-002	5.338557e-002	-4.640743e-004	2.424896e+000
3.171468146376428e-003	-7.755350e-002	9.086481e-003	-6.583601e-002	5.685438e-002	-4.712643e-004	2.425362e+000
3.181468146376428e-003	-7.457988e-002	9.580209e-003	-6.967361e-002	6.019562e-002	-4.736000e-004	2.425832e+000
3.191468146376428e-003	-7.144193e-002	1.005402e-002	-7.335659e-002	6.340200e-002	-4.710628e-004	2.426302e+000
3.201468146376428e-003	-6.814673e-002	1.050697e-002	-7.687703e-002	6.646657e-002	-4.636766e-004	2.426767e+000
3.211468146376428e-003	-6.470165e-002	1.093812e-002	-8.022737e-002	6.938270e-002	-4.515079e-004	2.427223e+000
3.221468146376428e-003	-6.111440e-002	1.134655e-002	-8.340040e-002	7.214411e-002	-4.346654e-004	2.427664e+000
3.231468146376428e-003	-5.739295e-002	1.173137e-002	-8.638929e-002	7.474485e-002	-4.132985e-004	2.428086e+000
3.241468146376428e-003	-5.354553e-002	1.209171e-002	-8.918758e-002	7.717937e-002	-3.875964e-004	2.428485e+000
3.251468146376428e-003	-4.958064e-002	1.242672e-002	-9.178925e-002	7.944248e-002	-3.577862e-004	2.428857e+000
3.261468146376428e-003	-4.550701e-002	1.273558e-002	-9.418862e-002	8.152935e-002	-3.241311e-004	2.429196e+000
3.271468146376428e-003	-4.133358e-002	1.301748e-002	-9.638046e-002	8.343555e-002	-2.869281e-004	2.429501e+000
3.281468146376428e-003	-3.706948e-002	1.327169e-002	-9.835997e-002	8.515704e-002	-2.465054e-004	2.429767e+000
3.291468146376428e-003	-3.272403e-002	1.349747e-002	-1.001228e-001	8.669015e-002	-2.032193e-004	2.429991e+000
3.301468146376429e-003	-2.830670e-002	1.369415e-002	-1.016649e-001	8.803165e-002	-1.574518e-004	2.430171e+000
3.311468146376429e-003	-2.382712e-002	1.386111e-002	-1.029830e-001	8.917869e-002	-1.096065e-004	2.430305e+000
3.321468146376429e-003	-1.929504e-002	1.399778e-002	-1.040739e-001	9.012883e-002	-6.010589e-005	2.430390e+000
3.331468146376429e-003	-1.472030e-002	1.410363e-002	-1.049351e-001	9.088005e-002	-9.387035e-006	2.430426e+000
3.351468146376429e-003	-5.482775e-003	1.422124e-002	-1.059607e-001	9.177966e-002	9.388563e-005	2.430343e+000
3.371468146376429e-003	3.805018e-003	1.421129e-002	-1.060492e-001	9.186965e-002	1.966578e-004	2.430055e+000
3.381468146376429e-003	8.442543e-003	1.415792e-002	-1.057409e-001	9.161042e-002	2.467733e-004	2.429835e+000
3.391468146376429e-003	1.306237e-002	1.407213e-002	-1.051977e-001	9.114883e-002	2.952963e-004	2.429566e+000
3.401468146376429e-003	1.765441e-002	1.395394e-002	-1.044207e-001	9.048581e-002	3.417690e-004	2.429250e+000
3.411468146376429e-003	2.220842e-002	1.380365e-002	-1.034115e-001	8.962269e-002	3.859343e-004	2.428888e+000
3.421468146376429e-003	2.671438e-002	1.362152e-002	-1.021721e-001	8.856123e-002	4.274252e-004	2.428484e+000
3.431468146376429e-003	3.116241e-002	1.340780e-002	-1.007048e-001	8.730361e-002	4.658070e-004	2.428041e+000
3.441468146376429e-003	3.554268e-002	1.316294e-002	-9.901284e-002	8.585241e-002	5.007363e-004	2.427560e+000
3.451468146376429e-003	3.984547e-002	1.288748e-002	-9.709962e-002	8.421066e-002	5.319006e-004	2.427047e+000
3.461468146376429e-003	4.406121e-002	1.258204e-002	-9.496922e-002	8.238178e-002	5.590203e-004	2.426504e+000
3.471468146376429e-003	4.818047e-002	1.224736e-002	-9.262623e-002	8.036962e-002	5.818518e-004	2.425937e+000
3.481468146376429e-003	5.219402e-002	1.188428e-002	-9.007570e-002	7.817844e-002	6.001896e-004	2.425349e+000
3.491468146376429e-003	5.609285e-002	1.149371e-002	-8.732323e-002	7.581289e-002	6.138679e-004	2.424746e+000
3.501468146376429e-003	5.986815e-002	1.107665e-002	-8.437485e-002	7.327802e-002	6.227629e-004	2.424130e+000
3.511468146376429e-003	6.351138e-002	1.063421e-002	-8.123709e-002	7.057929e-002	6.267934e-004	2.423509e+000
3.521468146376429e-003	6.701426e-002	1.016755e-002	-7.791694e-002	6.772251e-002	6.259217e-004	2.422886e+000
3.531468146376429e-003	7.036883e-002	9.677911e-003	-7.442185e-002	6.471390e-002	6.201541e-004	2.422266e+000
3.541468146376429e-003	7.356743e-002	9.166590e-003	-7.075965e-002	6.156000e-002	6.095408e-004	2.421654e+000
3.551468146376429e-003	7.660271e-002	8.634951e-003	-6.693862e-002	5.826775e-002	5.941758e-004	2.421055e+000
3.561468146376429e-003	7.946773e-002	8.084405e-003	-6.296740e-002	5.484437e-002	5.741955e-004	2.420474e+000
3.571468146376429e-003	8.215589e-002	7.516403e-003	-5.885502e-002	5.129744e-002	5.497781e-004	2.419914e+000
3.581468146376429e-003	8.466101e-002	6.932432e-003	-5.461082e-002	4.763484e-002	5.211413e-004	2.419381e+000
3.591468146376429e-003	8.697730e-002	6.334006e-003	-5.024448e-002	4.386473e-002	4.885413e-004	2.418879e+000
3.601468146376429e-003	8.909944e-002	5.722658e-003	-4.576597e-002	3.999553e-002	4.522695e-004	2.418410e+000
3.611468146376429e-003	9.102251e-002	5.099930e-003	-4.118549e-002	3.603594e-002	4.126503e-004	2.417980e+000
3.621468146376429e-003	9.274209e-002	4.467373e-003	-3.651351e-002	3.199486e-002	3.700380e-004	2.417590e+000
3.631468146376429e-003	9.425421e-002	3.826533e-003	-3.176068e-002	2.788142e-002	3.248139e-004	2.417244e+000
3.641468146376429e-003	9.555541e-002	3.178960e-003	-2.693792e-002	2.370497e-002	2.774399e-004	2.416944e+000
3.651468146376429e-003	9.664271e-002	2.526171e-003	-2.205619e-002	1.947496e-002	2.283120e-004	2.416692e+000
3.671468146376429e-003	9.816635e-002	1.210847e-003	-1.215982e-002	1.089238e-002	1.261885e-004	2.416338e+000
3.691468146376430e-003	9.881146e-002	-1.076190e-004	-2.161425e-003	2.211733e-003	2.241554e-005	2.416189e+000
3.701468146376430e-003	9.880258e-002	-7.644843e-004	2.847754e-003	-2.140636e-003	-2.895026e-005	2.416192e+000
3.711468146376430e-003	9.857275e-002	-1.417960e-003	7.848636e-003	-6.487896e-003	-7.936883e-005	2.416245e+000
3.721468146376430e-003	9.812260e-002	-2.066726e-003	1.283003e-002	-1.082018e-002	-1.283923e-004	2.416348e+000
3.731468146376430e-003	9.745329e-002	-2.709494e-003	1.778084e-002	-1.512767e-002	-1.755859e-004	2.416499e+000
3.741468146376430e-003	9.656647e-002	-3.345016e-003	2.269005e-002	-1.940061e-002	-2.205313e-004	2.416696e+000
3.751468146376430e-003	9.546430e-002	-3.972074e-003	2.754680e-002	-2.362936e-002	-2.628311e-004	2.416936e+000
3.761468146376430e-003	9.414944e-002	-4.589487e-003	3.234037e-002	-2.780439e-002	-3.021114e-004	2.417217e+000
3.771468146376430e-003	9.262502e-002	-5.196102e-003	3.706023e-002	-3.191630e-002	-3.380257e-004	2.417535e+000
3.781468146376430e-003	9.089465e-002	-5.790799e-003	4.169603e-002	-3.595590e-002	-3.702579e-004	2.417887e+000
3.791468146376430e-003	8.896241e-002	-6.372485e-003	4.623766e-002	-3.991415e-002	-3.985246e-004	2.418270e+000
3.801468146376430e-003	8.683279e-002	-6.940092e-003	5.067522e-002	-4.378223e-002	-4.225777e-004	2.418678e+000
3.811468146376430e-003	8.451073e-002	-7.492578e-003	5.499910e-002	-4.755158e-002	-4.422067e-004	2.419108e+000
3.821468146376430e-003	8.200160e-002	-8.028922e-003	5.919992e-002	-5.121384e-002	-4.572403e-004	2.419556e+000
3.831468146376430e-003	7.931116e-002	-8.548122e-003	6.326861e-002	-5.476096e-002	-4.675479e-004	2.420016e+000
3.841468146376430e-003	7.644554e-002	-9.049196e-003	6.719641e-002	-5.818515e-002	-4.730404e-004	2.420484e+000
3.851468146376430e-003	7.341126e-002	-9.531182e-003	7.097486e-002	-6.147892e-002	-4.736713e-004	2.420955e+000
3.861468146376430e-003	7.021517e-002	-9.993132e-003	7.459582e-002	-6.463511e-002	-4.694370e-004	2.421424e+000
3.871468146376430e-003	6.686445e-002	-1.043412e-002	7.805154e-002	-6.764685e-002	-4.603762e-004	2.421887e+000
3.881468146376430e-003	6.336662e-002	-1.085322e-002	8.133455e-002	-7.050766e-002	-4.465704e-004	2.422339e+000
3.891468146376430e-003	5.972949e-002	-1.124956e-002	8.443782e-002	-7.321135e-002	-4.281425e-004	2.422775e+000
3.901468146376430e-003	5.596111e-002	-1.162225e-002	8.735465e-002	-7.575213e-002	-4.052560e-004	2.423190e+000
3.911468146376430e-003	5.206985e-002	-1.197044e-002	9.007874e-002	-7.812455e-002	-3.781135e-004	2.423580e+000
3.921468146376429e-003	4.806428e-002	-1.229331e-002	9.260419e-002	-8.032356e-002	-3.469547e-004	2.423941e+000
3.931468146376429e-003	4.395322e-002	-1.259005e-002	9.492551e-002	-8.234446e-002	-3.120549e-004	2.424270e+000
3.941468146376428e-003	3.974568e-002	-1.285989e-002	9.703763e-002	-8.418296e-002	-2.737220e-004	2.424562e+000
3.951468146376428e-003	3.545088e-002	-1.310211e-002	9.893589e-002	-8.583516e-002	-2.322941e-004	2.424814e+000
3.961468146376428e-003	3.107819e-002	-1.331600e-002	1.006161e-001	-8.729754e-002	-1.881368e-004	2.425024e+000
3.971468146376427e-003	2.663715e-002	-1.350092e-002	1.020745e-001	-8.856701e-002	-1.416397e-004	2.425189e+000
3.981468146376427e-003	2.213744e-002	-1.365627e-002	1.033077e-001	-8.964086e-002	-9.321307e-005	2.425306e+000
3.991468146376426e-003	1.758884e-002	-1.378150e-002	1.043130e-001	-9.051681e-002	-4.328461e-005	2.425375e+000
4.001468146376426e-003	1.300127e-002	-1.387613e-002	1.050880e-001	-9.119298e-002	7.704561e-006	2.425393e+000
4.021468146376425e-003	3.749181e-003	-1.397203e-002	1.059399e-001	-9.194056e-002	1.110469e-004	2.425277e+000
4.041468146376424e-003	-5.538190e-003	-1.394159e-002	1.058543e-001	-9.187692e-002	2.132664e-004	2.424955e+000
4.051468146376424e-003	-1.016987e-002	-1.387850e-002	1.054592e-001	-9.154068e-002	2.628528e-004	2.424719e+000
4.061468146376424e-003	-1.478009e-002	-1.378338e-002	1.048298e-001	-9.100217e-002	3.106848e-004	2.424434e+000
4.071468146376423e-003	-1.935877e-002	-1.365629e-002	1.039672e-001	-9.026244e-002	3.563109e-004	2.424103e+000
4.081468146376423e-003	-2.389569e-002	-1.349757e-002	1.028732e-001	-8.932302e-002	3.995006e-004	2.423728e+000
